ExteriorDataLayer,ContainingLevelInstance,ActorLabel,NativeClass,Kind,OwnRuntimeDataLayers,OutlinerChain,CentreX,CentreY,CentreZ,Guid,SoftPath
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1183,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9943.3,-68671.5,3347.1,055F20D6-4720-466C-4F65-27AFDD2FC105,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F743BFD02_1713690391
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1184,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9886.1,-68544.0,3317.9,A39A0D14-43B1-3022-048A-48AFD6951A70,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F743BFD02_1713694396
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1185,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9840.5,-68411.4,3291.0,E8E74E4E-4B6E-B01D-17C8-96BA85F9E539,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F743BFD02_1713699401
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1186,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9798.3,-68277.0,3267.1,842377AE-4DAE-72CB-2048-79B24CCF9729,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F743BFD02_1713704406
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1187,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9746.4,-68145.4,3243.6,3F2DA3B6-4274-CDA9-DD2C-28A5DBD147A1,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F743BFD02_1713709411
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1188,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9692.4,-68015.2,3222.1,556CE056-4904-C7D3-6596-EAAD371A52D9,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F743BFD02_1713714416
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1189,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9641.9,-67883.2,3206.4,5529F9B9-4F11-10DF-5796-E4ACA458C387,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F743BFD02_1713719421
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1190,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9562.5,-67756.4,3196.9,732F91A1-4BEE-238D-73E6-F6805D51B525,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F743BFD02_1713723426
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1191,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9515.6,-67623.1,3186.4,2D1EB2FC-4578-441F-14A9-8D9790BEA707,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F743BFD02_1713728431
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1192,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",10121.1,-65335.3,3185.0,44C40A8A-43EF-A2CB-3D25-069AAA6B31F8,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F74F90103_1353166771
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1193,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",10182.1,-65463.4,3184.7,0091401E-40D0-D5B0-0A00-8C8364993A8A,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F74F90103_1353171776
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1194,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",10230.7,-65598.0,3185.8,75AEADF2-4C82-9FB1-87F6-2C88C5F2725E,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F74F90103_1353176781
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1195,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",7244.7,-66710.5,3186.8,08A18481-4B3B-4506-FBB5-2F9BDBE1950F,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F74FB0103_1665353142
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1196,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",7190.3,-66579.4,3186.2,407D496A-4EB8-DF94-FD7B-3FA541FAF19E,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F74FB0103_1665358147
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1197,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",8969.7,-67101.6,3182.8,048A9E5D-4B92-2ADC-D09F-69AF4528B75E,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F743FFD02_1532032172
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1198,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9106.6,-67056.3,3181.8,BFADA078-453C-9C76-58F6-258820BAB610,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F743FFD02_1532037177
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1199,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9236.4,-66990.6,3181.1,FBF18DBD-4E3D-B836-88C7-C8A4FEBBB017,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F743FFD02_1532041182
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1200,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9356.5,-66910.2,3182.8,F5C2A584-4C9C-10CA-98B3-EE85FCA6C4E6,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F743FFD02_1532046187
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1201,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9698.9,-66449.7,3182.9,CC18AE78-4B09-E0C4-B014-058E41315D5C,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F743FFD02_2073900231
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1202,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9637.9,-66581.7,3181.2,FC8818FF-4950-A326-CEC9-BFBB22D7E793,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F743FFD02_2073905236
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1203,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9558.4,-66702.7,3182.3,9832CA71-4035-2555-CCE5-BABD4B669EE3,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F743FFD02_2073910241
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1204,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9465.8,-66813.2,3182.8,F45FA773-4659-5FEA-CE5A-F7ADEDD4C0FF,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F743FFD02_2073914246
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1205,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9751.6,-65878.4,3182.9,78A1F56A-4B09-B3FD-8B7A-C2AF81385694,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1080162449
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1206,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9766.4,-66022.2,3180.9,27AACF48-4771-93C3-2237-5D9791B2F4BB,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1080167454
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1207,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9763.1,-66167.5,3181.6,F852F012-437F-407F-6837-D0B77B7E143B,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1080172459
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1208,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9741.2,-66309.9,3182.8,45C41184-4152-890B-03D5-089A95347D44,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1080177464
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1209,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9502.3,-65362.8,3182.8,201AD0F8-4180-9852-3A39-D38A7AEC85E6,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1129578470
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1210,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9589.6,-65477.9,3182.3,FDD17C0F-4572-7191-BFDC-2BB4E532E537,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1129583475
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1211,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9663.7,-65603.2,3181.9,FBF1CFF8-4DB6-118C-FC90-8BBD07F1B03D,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1129587480
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1212,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9717.3,-65737.2,3183.0,2F724436-40AD-FDDE-F971-FF872E6E67EF,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1129593485
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1213,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9020.5,-65051.5,3182.8,5260D245-4A19-63C4-9AD9-168453D40283,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1174065491
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1214,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9155.8,-65102.6,3181.8,8013F342-4C5F-ECF5-4DB1-7780B1BFAD0D,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1174069496
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1215,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9282.2,-65174.8,3181.6,A7A7CD3F-40E3-C97D-8A83-7DB292659065,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1174074501
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1216,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9398.2,-65260.4,3182.8,DECC2DE8-466F-08A5-76EF-F4B7F75E7163,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1174078506
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1217,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",8446.9,-65031.2,3183.3,5473C77E-4CE4-0DC9-A93B-D1B3849438F8,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1210041512
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1218,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",8590.3,-65010.9,3180.9,F9F03F56-4418-FC00-8D2C-D8A6E3F15C67,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1210046517
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1219,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",8735.5,-65005.5,3181.6,6B7EB253-4FC6-651D-763E-2BAC5B084F9D,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1210051522
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1220,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",8879.0,-65018.9,3182.8,74EDAFE6-41B4-2932-2287-C390520F7A6E,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1210055527
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1221,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",7948.1,-65315.0,3182.8,E0A01824-4715-205A-98C6-649E6297C26D,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1247923533
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1222,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",8057.6,-65220.6,3180.9,2590B6BD-46A8-C93B-AC87-73BA6782452D,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1247927538
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1223,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",8178.9,-65140.6,3181.7,7D6AD8A8-4485-9B15-9AE8-D8AF7996D69F,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1247932543
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1224,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",8308.2,-65076.7,3183.0,A21DDF28-48F1-89BE-5F2B-EA94DBC668F6,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1247936548
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1225,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",7668.3,-65814.1,3182.8,067AE57A-4FCB-AFE9-01E1-B6882A572AB7,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1298689554
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1226,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",7709.2,-65674.6,3183.4,DCA8F73B-45D6-30A3-D80E-7388FF5AC69B,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1298694559
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1227,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",7801.0,-65498.4,3184.2,D8603662-4300-F90F-C987-40A759059BBC,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1298698564
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1228,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",7853.4,-65424.3,3182.8,9BBE0677-4A71-14F9-AB24-3B8109BD04FE,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1298703569
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1229,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",7683.4,-66385.8,3182.4,14728AEB-44DC-7F76-6551-9CA0EB7D2D6A,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1350467575
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1230,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",7651.0,-66244.7,3182.6,4876CA9A-43E1-11ED-31E8-3C8FEE9423CE,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1350471580
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1231,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",7636.5,-66100.7,3181.6,58C1654C-4723-AAEA-D672-F3AB3BF5C1AE,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1350476585
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1232,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",7642.5,-65956.7,3182.8,64D30DE9-42BA-9A2E-AA1E-2A87762FD29E,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1350480590
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1233,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",7991.9,-66865.7,3182.8,EE3D8655-4953-43DA-7A6F-33ABB6C514BA,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1385179596
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1234,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",7891.9,-66761.4,3182.1,E565E199-4FDE-1DF5-3B25-23B11ABA09B8,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1385184601
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1235,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",7806.0,-66644.9,3182.7,2C329025-4AA8-79BC-FB67-5A99ED97B105,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1385188606
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1236,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",7735.3,-66520.9,3182.1,92890AE5-4717-FA49-24C2-069FAFEB2956,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1385192611
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1237,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",8506.2,-67117.9,3182.8,1C25727D-4E45-C030-24E5-74B217D3C8EC,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1425136617
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1238,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",8366.5,-67080.6,3182.5,5DF0383F-44B6-FC70-4A9F-D4A8732C73A4,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1425141622
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1239,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",8232.1,-67025.7,3181.6,A9638D24-45AF-AEAE-B11E-538A63927056,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1425146627
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1240,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",8106.7,-66954.6,3182.9,F33EF786-4FEE-B138-09E4-AAA5069C036A,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1425151632
DL_HM_EXT,LI_HM_Streets_EXT,SM_CobbleStreet_Block_C1241,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogsmeade > LI_HM_Streets_EXT",9548.5,-66634.1,3182.8,1BE1954B-42BA-1E33-D1F7-CBA85466CFC7,/Game/Levels/Overland/Hogsmeade/Streets/LI_HM_Streets_EXT.LI_HM_Streets_EXT:PersistentLevel.StaticMeshActor_UAID_905A08312F7440FD02_1773765654
